-0.095169	-0.23975746	0.7105865	0.27452254	-0.1827655	-0.8590446	-0.34393677	1.2902014	-0.066238105	-0.0071595586	0.09974825	-0.8684028	-1.5121856	-0.47232115	0.6208187	1.0629897	0.78888327	0.29805982	-1.0149393	-0.42351335	-0.40028608	-0.017587822	0.10929143	-0.6962796	0.7629416	-0.62892	0.17114452	0.5793205	0.18732175	0.20537958	0.43992513	-0.059696116	0.9781058	-0.13708526	0.39146408	-0.2537045	0.14707081	-1.1368357	0.30037636	-0.7482206	0.16596082	-0.5993927	-1.575812	-0.3080062	0.2316839	-0.82693523	-0.66343015	0.0345347	-0.0920469	0.48101783	0.6632786	-0.04216863	0.48339123	-0.49605146	0.694696	0.26409927	-0.46225563	0.30522445	1.3306848	1.027907	-0.4711333	-0.63968676	-0.21415427	-0.3783235	-0.32954004	0.5908858	-0.92507625	-0.2954106	-0.048426088	0.885755	0.44701144	1.2242861	0.7071842	-1.0646785	-0.36924514	-0.41031578	0.10702466	-0.5203595	-0.81011665	-0.6252027	0.8316266	0.36791894	1.2162735	1.118115	-1.0948422	-0.060335837	-0.30462742	-0.77351755	0.52205026	0.53522915	1.2711704	-0.300999	-0.34054568	0.63289344	0.39185515	0.22184227	0.23943089	0.7690477	0.007458156	1.0006218	-1.7448215	0.09577411	0.6016706	-0.16955842	0.50727534	-1.0058753	0.020101355	-0.2685904	0.4578132	-0.6617801	0.46126544	0.049988214	-0.34664822	0.18471909	0.25108784	0.09237968	1.2446755	0.5899413	0.16480954	0.3948693	-0.18605287	-1.3872169	0.14408816	0.30557388	0.75873566	-0.119190656	0.23160785	-0.184605	0.32992417	-0.62047184	0.8451344	0.19602795	-1.6265311	0.05878197	1.5224968	-1.6148785	1.4693627	0.65673286	1.3553252	0.87837195	-0.32252768	-0.4251281	-0.2466214	0.3270336	-0.50897807	0.59962374	0.6957841	-0.95678526	-0.47831476	0.778901
0.8311695	-0.30117875	-0.28658745	0.46804684	0.06026319	0.09979955	0.064323395	0.8748469	0.14496145	-0.09344072	-0.94576484	-0.12587279	-0.8395682	0.005606268	-0.090395175	-0.16491693	0.103525326	-0.4331508	0.6262343	0.6860349	-0.41396648	0.5603229	1.2562827	0.37294114	0.87387365	0.04962883	-1.1574464	0.5130338	0.43750447	-0.016361117	-0.67974794	-0.3410933	0.90083224	0.019960666	-0.5326282	0.10024336	-0.06289251	-0.6792905	0.8596594	-0.779264	0.28009477	0.4628167	0.3937323	0.003503024	-0.62067753	0.44279346	-0.07341981	-0.12242724	-1.0150374	0.20768261	-0.21383627	-0.3557074	0.17786874	-0.46633092	0.20249943	0.18139468	-0.70511883	0.25306597	-0.3452778	1.028148	-0.99715745	-0.82600033	0.14867297	-0.20914641	0.71844107	-0.6256336	0.6260442	0.36583373	0.18243493	-1.0886354	-0.1876126	-0.56030023	0.07891235	-0.7774225	0.10322082	-0.18127367	0.45600212	0.019664366	-0.76578164	1.440616	-0.3692811	-0.23831749	-0.64599025	-0.06990238	0.11643755	0.3337295	-1.3290534	0.018273845	-0.5773668	0.017201299	-0.14661781	-0.24704747	-0.44973204	-0.31890786	-0.15262492	0.29537103	0.023078045	-0.17093	0.20383136	0.9255748	0.4546018	0.074574016	-0.5443273	-0.685439	-0.4958493	-1.7990382	0.4591142	0.07743377	-0.92673945	-0.11869772	0.706809	-0.5545433	0.34172294	0.7623722	-0.20700815	1.7195463	0.24605024	0.3276431	-0.40809217	0.30249846	-0.39616847	-0.19828355	-0.23633547	-0.46582332	0.20580214	1.1093318	1.5500146	0.32486928	-0.005685908	-0.6224262	1.1684985	-0.16081713	-0.71791923	0.5733992	-0.34352267	-0.76946384	-0.7160773	-0.23571245	1.0163865	-0.31345388	-0.59741485	1.0074393	1.101451	0.64073783	0.26125133	0.49749696	0.3124779	-0.18533169	-0.3836508	-0.5259241
-0.7978863	1.5154	-0.3802047	0.4910241	-0.57983375	0.45615143	1.4653656	1.0839031	0.032342527	-0.8982086	0.19641125	-0.30899402	-0.17334643	0.6272495	0.94596136	0.19479235	1.5589383	-0.28308693	-0.77568305	1.0330732	0.028272677	0.5416971	0.25976273	1.0637405	-0.47517782	0.11660868	-0.84785074	0.33089972	0.79110813	-0.2918638	1.2786713	-0.8927278	0.1021634	0.40689185	-0.7451967	1.2445177	2.0186882	-1.2554833	-1.1261482	0.64344466	1.4560797	-0.54181343	0.4497403	-1.6171919	0.5820349	0.20155367	0.50983244	-0.26173764	0.18208058	-0.5791552	0.6660558	0.094129525	-1.2363472	-0.46251282	-0.473634	0.91638523	0.24985881	0.7726101	0.59486157	-0.9892423	0.8205205	0.04335577	0.23526573	0.05425591	0.67441523	-0.720855	0.044543266	0.60318464	-0.23359254	-0.95573026	0.54130036	0.0040415768	0.46935314	0.8460705	-1.3344624	-0.9837549	-0.11597484	0.44459644	-1.1852111	1.4131367	0.3298415	0.50245196	1.148681	0.2613694	0.0731105	-0.04027784	-0.16079982	0.43317807	-0.04829569	-0.84405065	-0.21574003	-0.23946783	-0.5663577	-0.8119912	0.30451435	-0.3369999	1.3710206	-0.61910826	-0.48780954	-0.5817661	-0.55300015	0.275605	-0.07966209	-0.23077124	-0.03763765	-0.10456867	-0.89690745	0.713139	-0.48619372	0.39799577	-0.8807088	1.2316612	-0.6682211	-0.030541614	-0.70867914	-0.2854641	-0.3965252	1.4217088	0.2541152	-0.5546375	0.946053	-0.14377625	1.3155037	0.1548345	-0.25386176	-0.011221848	0.2025679	0.39403778	-0.49890593	0.040757667	1.0862433	-0.59887964	-0.38230583	-1.0570086	0.44023687	-0.46107972	-0.7749748	-0.07491421	0.005653395	-0.15085928	-1.2959293	-0.5795577	0.06882854	0.25810054	0.8556211	-0.4879588	1.0372682	-0.4175547	1.1529022	-0.17506988
-0.34300762	-0.2771923	0.6036109	-0.28736615	-0.35748944	-0.30725113	-1.1286895	-0.33494315	0.12269531	-0.40846872	0.59414935	0.039081816	-0.6975273	-0.6387276	-0.3800463	-0.13473943	-0.0749069	0.5903755	0.20122889	0.17884825	-0.2676158	0.5592136	-0.4490993	-0.053652525	0.404661	0.679773	0.54554677	0.16455257	-0.30047446	-0.39466116	-0.41028428	0.06259675	-0.22290777	0.28281766	-0.22966248	0.18605898	0.6170641	-0.41057202	0.12614454	0.124796	0.8330954	0.1800171	-0.18103598	0.8134737	-0.06541913	-0.5416157	0.24287209	-0.4178724	-0.30403438	0.30987003	-0.31886324	-0.45283806	0.22150725	0.27051228	-0.7108194	0.40933487	0.21324663	-0.13357233	0.3569999	-0.16744462	-0.03713131	-0.24145734	-0.14363612	-0.6765127	-0.11657053	-0.6194757	-0.2815941	-0.5037158	-0.73862296	-0.2508991	-0.89234865	0.6083622	0.22846505	0.4401928	0.0003537083	0.15942164	0.017302943	-0.12225546	-0.18411763	-0.17056264	-0.3578718	0.48721302	0.0954861	-0.3458539	-0.5287903	0.70665586	0.4634911	0.6216591	0.31646538	-0.1417118	1.520933	-0.82759845	-0.4319555	0.47681257	0.11546792	-0.41668022	-0.31970623	0.31698936	0.2391593	0.7854624	-0.06511413	0.3799126	0.57068795	-0.03266555	-0.33353588	-0.3991052	0.4210396	-0.33015406	0.110832155	-0.5322946	0.25435305	0.11120812	-0.15878244	-0.9364703	0.5876559	0.51962084	-0.33443877	1.373721	-0.15148397	0.027217096	-0.10860379	-0.4325394	-0.22537291	0.06704171	-0.36282873	0.8846139	-0.20968653	-0.48714036	-0.21455142	0.11486709	0.55999327	-0.29130992	0.12369764	0.5163725	0.58870256	-0.7455422	0.043360975	1.2013553	0.5661309	0.6683312	0.9535208	-0.30154064	-0.22855337	0.22405952	0.7529718	0.23365878	-0.4299859	-0.42405728	0.4278505	-0.37801626
0.16846363	-0.48232657	-0.13147072	0.068573676	1.2339698	0.1960347	1.1380885	0.16832563	0.56456554	0.3111275	-0.39035016	0.092426874	0.017113332	-0.32799482	-0.5013708	0.5551488	0.2714617	0.20801489	0.49535665	-0.78734595	0.3005724	-0.6938532	0.6397485	-1.8082442	0.07147167	-0.60395014	0.35008812	0.0724548	-0.19078214	0.5003396	0.5168292	-0.020978086	-0.92355466	0.30819252	-0.371908	-0.086792566	-0.68438864	-1.4676456	-0.35649195	-1.9869626	1.0563695	-0.68881226	-1.061391	-0.4674713	-0.7013295	0.66452044	-0.5613272	-1.7527401	0.2775488	1.355324	-0.5276725	-0.8826664	-0.5192357	0.6724053	-0.72423905	0.15295772	-0.7742551	-1.0777245	-1.0007136	-0.30013496	-0.36341688	-0.9368636	1.2347605	1.1533865	0.21950114	-0.08476921	-0.31982332	-0.50704974	-1.7660441	-0.23294851	-0.75794387	0.9318005	-1.0116452	1.2867053	0.6544737	-0.68850774	0.8521211	0.10815778	-0.31204116	-0.122413516	-0.54179394	-0.1979077	-0.060205337	-1.0355432	-0.2272439	-0.94934666	1.8902199	-0.87899595	-0.29369465	0.3357813	-0.19935814	0.23955002	0.26373217	-0.31569648	-0.6365977	-0.54392314	1.3625568	0.66788757	-0.8338824	0.24997352	0.8769673	-0.25755006	0.9965209	0.26628253	-0.6596711	0.05650064	0.84025466	-0.55184335	-0.07989682	-0.5689019	-0.5749514	-0.31773648	0.4985576	0.11606945	-0.2342327	0.45575434	-0.13990626	-0.5124083	-0.49458316	-0.4402498	0.99037135	0.72057843	0.2966968	-0.38739455	-1.0419898	0.7978823	0.08983933	1.2864151	-0.03015069	0.4643343	-0.39060444	0.83967763	-0.008226275	-0.6060315	-0.8254853	-0.7560199	-0.22396433	0.4033927	-0.8482572	0.9830216	-0.07888895	-0.18612868	-0.34456953	0.75426406	1.247838	0.15957686	-0.5511666	-0.9998724	0.98665094	0.3030972
-0.15922368	-0.5900913	0.31304753	-0.1360117	-0.6261026	1.2100211	-0.019015616	0.2459319	0.59897137	0.096781045	0.0014143559	-0.8486744	0.300719	0.55458486	-0.123629525	0.41680375	-0.25942558	0.35316408	0.7026067	0.037092194	0.27716818	0.2429087	1.2684344	0.69021416	0.23316215	-0.09524894	0.07448635	-0.57194334	-0.6155869	-1.6109234	-0.29159442	-0.40561435	0.03801436	-0.20799327	-0.49783316	0.114915885	0.53886104	0.5489954	0.21299642	-0.5733648	0.7753962	-0.35319275	-1.0090305	0.38899338	0.04293172	-0.28844926	1.1453094	-0.1909235	-0.17587262	-0.34863564	-1.6342099	0.6807472	0.0023403382	2.0093677	-0.12833644	0.2566343	0.50356066	-1.0938408	-1.8296056	-0.112407304	-0.09277605	-0.3541848	0.31888932	-0.12781313	0.4909552	0.29258493	-0.016258774	-0.4143911	-1.0335015	-0.1226072	-0.18247835	1.096439	0.51440847	0.27778068	0.19081911	-0.24847361	-0.18469314	-0.7206062	-0.2508752	0.24237338	-0.13054776	-0.4439098	0.6878119	0.47455624	0.11919071	0.702021	-0.58710223	0.8145531	0.38316065	-0.6360439	-0.5994415	0.9353122	-0.011084002	-0.30910876	0.35682586	0.04094043	-0.27369338	0.2808831	-0.61259925	0.16873875	0.07715193	0.88376296	0.033600662	-0.123784274	-0.45341793	-0.40292338	0.9458693	0.45089874	-0.028443018	-0.98926055	-0.6366473	-0.2912397	1.3367721	-0.31292066	-0.67654103	0.11376778	-0.10455323	1.3162645	-0.33518204	-0.12885234	-0.79303813	0.83501655	1.1050303	-0.041975427	0.51105547	1.4144008	-0.29472154	-0.10851809	0.07663089	0.5814304	0.85235107	-0.16704163	0.37666184	-0.18866351	0.48518232	0.5917664	-0.6178667	-0.08514583	-0.8398611	0.5823653	-0.7736056	-0.078083955	0.22141117	0.33487263	0.5211242	0.68339336	0.59962696	0.22038336	0.20364444	-0.7829646
0.86223227	0.3431516	-1.1596882	0.2836738	0.06122099	0.29776192	0.16843486	0.35525548	-0.38914138	-0.30748156	-0.5054146	-0.8951547	-1.3419698	0.7766413	-0.69147825	0.386937	0.7635297	-1.639474	0.59687763	0.5201092	-0.52323735	0.54892135	0.7275128	-0.10514881	1.6278324	-0.8531002	-1.4158067	0.6809961	0.43305564	0.15541878	-0.46816364	0.5170254	0.832081	0.16603824	-0.96923935	0.938116	-0.3029519	-0.17746529	0.46323147	-0.4115667	-0.28878003	0.115452036	0.8393919	-0.8448955	0.22410055	1.16147	0.2282744	0.15132569	-0.20783041	0.7660254	-0.028040444	0.7681848	-0.13626367	-0.35982606	0.63314265	0.3452167	-1.0196085	-0.13185708	-0.22898676	0.032549277	-1.2000079	-0.1456263	0.028781705	-0.0057181376	0.5912869	-0.37573257	0.2027504	0.020724727	0.0017197262	-0.76190716	0.77982944	0.009574549	-0.53554	-0.44872805	0.21962251	-0.65583473	1.0456979	-0.3661165	-0.024076348	2.3937488	0.49612516	-1.0882794	-0.19876876	1.1313862	1.0925133	-0.22177114	-1.3294127	-0.17060451	-0.035630956	0.06988915	-0.44611892	0.52304447	-0.38780013	0.18331543	0.074911974	-0.7250616	-0.9114113	-0.05267901	0.96089053	-0.36396757	0.26451197	-0.6046645	-0.5078675	-1.234276	-0.13175254	-0.5209056	-0.29527268	0.96715933	-0.53150225	-0.8219564	0.15745956	-0.27385643	0.6924965	-0.017288005	0.35776526	0.9799405	1.0154014	-0.11006067	0.35841662	-0.26379964	-0.51394284	0.004082774	-0.19434828	-0.942535	-0.24865998	1.3066071	0.78065836	-0.64212483	1.0665158	-0.13440774	0.7950338	0.10899171	0.0518091	0.088485025	-0.6491421	0.29835683	-1.0334386	-0.60143644	-0.04541984	-0.98789746	-0.176792	0.74518025	0.07743181	0.78654563	0.4492968	-0.28072473	-0.16515791	-0.37870267	-0.5150609	-0.73599243
-0.9076368	0.6155693	-0.18549366	-0.54947853	0.57113993	-0.08573429	0.6477946	-0.12995577	0.79948616	0.077681415	-0.3394405	-1.7789346	-0.3284299	0.28066465	0.11005986	-0.27019972	-0.50594366	0.43240726	0.99895906	0.45524976	0.73618954	0.59568	-0.9164312	1.2656254	-0.53782696	0.4662184	1.2863946	-0.5421974	-0.74937636	-0.062461324	1.034008	0.48572826	0.8174959	-0.45893323	-1.0389258	0.6850149	0.9418517	-0.77245903	-0.09605677	-0.68356216	1.4089665	-0.8209563	-1.2906324	-0.32345897	-0.33820507	-0.38119346	0.3950031	-0.1401664	0.78983086	-0.060809523	0.9646244	0.67580557	0.51877356	-0.23409198	0.0758212	0.023767024	-0.45290977	1.5668349	0.7858681	-0.84398955	0.3165944	0.32524896	0.26053414	0.2510693	0.14095542	-1.1784416	-0.6980026	-0.5014033	-0.79610115	-0.6085087	-0.51374143	-0.03905912	-0.5135436	0.41311878	-0.3400862	-0.51505363	0.2689414	-0.73667043	0.9986931	0.4534204	0.5734138	-0.2581357	-0.0948156	-0.07858309	-0.2574291	0.30002677	-0.030394766	0.029517503	-0.67068994	-0.007837917	0.025949068	0.11020863	-0.024044434	1.4059902	0.28093424	0.4933738	0.72797763	-0.22360969	-0.036823437	0.38172078	0.24254878	0.23736991	1.2188282	0.69439715	0.09679692	-1.0114077	1.5558931	1.0255376	0.015132105	0.13519359	0.027012566	0.81514597	0.66663146	0.013468891	-0.557428	0.7305209	1.4764305	1.7199739	-0.5324993	-0.16410717	-0.3422165	-0.46614796	0.31188908	-0.3104136	0.45048544	0.94051	-1.0550779	0.66223556	-0.33490577	-0.108923055	0.57346433	1.2385604	-0.48474848	-0.43526492	-0.28448316	0.039149083	-0.52641714	-1.6336563	-0.02850172	1.2260947	-0.2990348	-0.70966196	0.005816988	-0.024450334	-0.47755072	-0.49006027	0.69200706	-1.4585062	-1.2799741	0.9573224
-0.070322655	-1.3820204	-0.30940595	-0.90325373	0.9935309	-0.06107936	0.71155065	-0.0398	1.5388498	0.47463176	-0.30378965	-0.6635581	-0.651917	-1.4821041	-0.13498117	-0.043258376	-0.37938672	0.21589954	0.91294634	-1.3323276	-1.5820177	-1.4377439	1.3388503	-0.39891377	-0.6189176	0.6901888	-1.2147863	1.0751776	0.372913	0.033895325	-1.7112083	0.567914	-0.68740845	0.5046172	-0.5325263	-0.47107574	-0.4732327	-1.510323	-0.39819762	-0.8975108	-0.14476979	0.702114	-1.5588447	-0.36430782	-1.0742701	-0.60325414	0.48331946	-1.8173891	-0.3407552	1.264652	0.16823436	-1.2350249	-0.036573034	0.33532563	0.6713984	-0.45699802	-0.5548762	-0.8317241	1.4292744	1.319518	-1.1304197	-1.3138124	0.7545488	-0.108987056	0.10950733	-0.21999925	0.955566	-1.6741484	-1.6615324	1.250106	0.17936674	1.9504188	-0.21303917	-0.30576146	0.2286549	-0.62734175	1.7035956	-1.0235167	-0.17035143	-1.4178784	-0.38906717	1.1132104	-0.6890061	0.33771494	-1.0648695	-0.81883967	1.7741584	-0.99247354	0.72903854	1.5945482	1.0761507	0.30589357	1.5717361	-0.31270927	-0.1146254	0.019361008	0.95917475	2.1083243	0.047153156	0.99672294	-0.56608033	-0.09037786	0.50981027	-0.29513833	-0.5367246	-0.08053566	-0.53990084	-0.94926745	0.63840204	-0.38113248	-0.16674976	-0.23321916	-1.0004407	-0.009060566	1.2663944	0.61920255	0.08022404	-1.3471394	-0.09255287	-0.22571446	1.6293881	0.7063061	0.109601706	1.0621945	1.0188267	-0.010851906	-0.12432844	-0.30295047	0.28122556	1.105886	-0.38949114	1.5294861	0.17865346	-0.14926244	0.50812805	-0.5209047	1.1763943	0.9740363	0.0134970555	0.5170325	-0.9414802	-1.1025574	-1.3584073	0.32919624	-0.08724289	-0.8362863	-0.9908623	-0.7098954	1.3262783	0.08057838
-0.07894204	-0.3282733	-0.4888268	0.34229898	-0.3104059	0.7632898	1.5878795	-0.15448724	-0.2543223	0.60571295	0.030616531	-0.39112234	-1.1347221	0.9887499	0.60602653	-0.055921637	0.11658625	0.78291285	1.4465114	0.5453277	-1.099128	0.37941745	-0.026705703	0.52216965	0.34414715	0.30621964	-0.009299201	-0.027945653	0.079293914	-1.197819	0.81893814	-0.5607832	0.50517935	0.26260084	-0.7054621	-0.15230471	0.70310056	0.17466511	0.25791794	-1.0975163	1.7767606	0.1374589	0.58119166	0.12559965	-0.5179054	0.5515649	0.7533135	-0.17311583	-1.053057	0.6301726	-0.42393196	0.335462	0.41532445	0.02562462	0.18629391	0.24091709	0.69971037	0.7145701	0.34120205	-0.6595303	0.087796	-1.2376163	0.18763563	-0.74621975	0.4088075	-0.5472692	1.0205667	-0.9705179	-0.631483	-1.5992658	0.2377986	1.0931994	-0.55558276	0.27332446	-1.159446	0.35948992	0.41117942	-1.2844892	-0.23295785	0.39295214	-0.6808041	-0.05000094	-0.013104685	-0.6131987	-0.11503406	0.1622484	-0.6624096	0.88252497	-0.2686112	-0.27327743	0.43258676	0.31630412	-0.31264585	-0.51041365	0.43244198	0.63938737	0.3516938	-0.39787394	0.18197604	0.2856901	-0.019583598	1.4124932	0.12624475	-0.2880088	-0.70808285	-1.1255251	0.8479146	0.3192895	-0.41657948	0.11391835	-0.57398975	0.2320268	0.3502695	0.35456806	-0.0631776	0.8548069	-0.31280127	0.0032646356	-0.09257592	-0.7654622	-0.26991835	-0.2762262	0.86420554	-0.564361	-0.0071453135	-0.10755758	1.8383938	0.24052235	0.23222984	-0.17599894	0.2084156	0.6457559	0.8946545	-0.6939691	0.31190962	0.006160189	-0.07263213	0.783536	-0.15193738	-0.29610553	-0.7300301	0.10883904	0.8125155	0.30244425	-0.5460112	0.36941284	0.80819887	1.0656415	-0.50059634	0.99390554
